topic_link,date,user_id,user_rank,heading,reply_flag,topic_mark,body,views,found_helpful,image_flag,cateogry,normal_date
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 12:59:12 PM",penguins_dont_fly,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"Feedback has nothing to do with being able to return an item.Feedback can not be changed after it is posted Do not worry about feedback … worry about your Seller Standards dashboard.  A ""case closed without seller resolution"" is a bad defect for a small seller There is no such thing as ""As-is, no refunds"" on eBay.  Buyers are covered by the MBG for Items not as Described. You listed the Bulova as ""Pre-Owned"" (Used) No scratches on face. Minor scuffs on the metal, see pictures. Ebay defines Used https://www.ebay.com/pages/help/sell/contextual/condition_1.htmlAn item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller's listing for full details and description of any imperfections. Just stating in the Description that you couldn't test it does not exempt you from that Condition and Condition Description. If they have opened a return for a SNAD reason, accept it. If they haven't opened one yet ... Dear Buyer - I am sorry that you are unhappy with the watch.  Please return it for a full refund.

Patience is the ability to let your light shine after your fuse has blown out.PostingID",181 Views,8,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:01:39 PM",maximumsellerus,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,Thanks very much for the advice. If I return for a full refund will avoid a ding to my seller rating?,175 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:07:04 PM",upgradedendmills,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,It should. Refunding is just about your only option here without the buyer getting nasty. It seems like stress levels are in the stratosphere for most sellers and buyers with the virus crisis.,165 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:07:04 PM",penguins_dont_fly,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"Yes. https://www.ebay.com/help/selling/seller-levels-performance-standards/seller-levels-performance-stan... When you get the watch back … splurge the $5 for a new battery and test it before you relist it.

Patience is the ability to let your light shine after your fuse has blown out.PostingID",165 Views,2,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:08:45 PM",terrycece62,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,As long as the buyer is within the  MBG  period they can return 4 any reason and get their full purchase price back.your options1/ accept return get item back then refund buyer2/ refuse return and buyer may be able 2 keep item and will still get their refundbecause buyers MBG  is very clear if buyer is unhappy 4 any reason buyer can return 4 a full refund as long as they r within the allotted time period {30 days) from delivery date,160 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:24:37 PM",maximumsellerus,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"Thanks everyone, I messaged the buyer and told them they could keep the item and get a partial refund or we can work out a full refund. They sent me back a very confusing message:""Know I’m going to keep it till out blows up lol it is what it is I was like led it and bought it I’m new I’ll read everything for now on I promise but I’ll keep it and have and gave u great feedback ty becwell LT GRAY MY WORD IS MY BOND GOOD “ OR “ BAD thanks again"" So I'm not entirely sure where to go from here. I messaged them back asking for clarification...",141 Views,2,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:43:46 PM",upgradedendmills,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"At this point, just leave it alone. Buyer still has almost 6 months to be either nice or nasty.",119 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:44:58 PM",penguins_dont_fly,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"Is there an actual Return Request open?https://www.ebay.com/sh/ord/return If they have opened an official Return Request … you need to respond to it. You can also ask them to close the Return if they are going to keep the watch.Don't just let it hang. Deciphering that message:No, I’m going to keep it until it blows up. lolit is what it is.I liked it and bought it.I’m new.I’ll read everything from now on, I promise.I’ll keep it.I have given you great feedbackThank Yoube wellLT GRAY MY WORD IS MY BOND ""GOOD“ OR “BAD""thanks again

Patience is the ability to let your light shine after your fuse has blown out.PostingID",118 Views,3,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:45:46 PM",fern*wood,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"It sounds like your buyer will just keep the watch and read the description more closely next time.  I agree, as others mentioned, it really should have been listed for parts/repair. Just as a tip.  I learned the hard way that when a battery dies in a watch and you put it up for a couple years---bad things can happen.  I ruined my favorite watch that way and the jeweler said it would be very expensive to fix, since the battery corroded inside the case.   There is no way to know if it would work without first trying to replace that battery.",116 Views,2,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 1:48:10 PM",rixstuff,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"Agree to the refund upon receiving the item back.  When you get it back, replace the battery and resell it.",112 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 3:01:06 PM",dtexley3,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"@maximumsellerus   You stated the buyer opened a return through eBay.  No matter what the message may have said make SURE you go into the return request and accept the return and select the option for eBay to supply a label.  YOU MUST DO THIS or in a few days eBay will AUTOMATICALLY refund the buyer from your account.   If the buyer closes the return then you are ok, but until that happens, accept the return to protect yourself. By the way, on eBay it's not really a great idea to offer a partial refund.  There are buyers that will take advantage of seller's that are willing to offer a partial if they complain.  The correct answer is almost always: ""Sorry you are unhappy with your purchase, please return for a full refund""

	Member of the Grumpy Old Man crew



View solution in original post",82 Views,3,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 3:29:05 PM",maximumsellerus,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"Thanks again for all the great advice.  At this point, it's not worth it to pay to have the item shipped back and then to sell it again. I offered a partial refund hoping to simply not lose money on this shipping. If the buyer refuses, I'll just fully refund him. I'm ready to chalk it up to a loss at this point. I'd rather have a good seller rating than $20 or whatever.  Lesson learned about the ""for parts"" thing!",58 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 3:39:54 PM",luckythewinner,not appliable,Buyer wants refund after leaving feedback,1,This thread is solved,"@maximumsellerus wrote:I feel badly that this function doesn't work, but it was sold as is.The condition you chose ""Pre-Owned"" includes this description:  ""An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. "" So it was not sold ""as-is"", it was sold as ""fully functional"".  So IMHO your only option is to do the right thing and accept the return.",47 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Item-shipped-via-Global-shipping-was-delivered-but-buyer-claimed/td-p/30941352/jump-to/first-unread-message,"May 14, 2020 1:47:33 PM",bluedahlia91,Adventurer,"Item shipped via Global shipping was delivered, but buyer claimed never received item",0,This thread is solved,"Hi everyone, I shipped an item via Global shipping. Yesterday May 13, I received an email confirming that the item had been delivered. Today May 14 I receive a notification from ebay that they refunded the buyer because I wasn't able to prove that it had been delivered.And the case is closed.How is it possible for someone to prove that they haven't received the item when there's a tracking history that shows it was delivered? How does ebay determine it's a legitimate claim?I am really confused how business is conducted here on ebay. What am I supposed to do?



					
						Solved!
					
					Go to Solution.",86 Views,1,0,Selling,2020-05-14
